TIME	M_POS	M_VEL	M_VOLT	S_POS	S_VEL	S_VOLT	VOLT_REF
8.1485	57.6768	-1.63435e-125	0.744685	58.8777	-1.05798	0.4229	-0.177688
8.149	57.6768	-1.39677e-125	0.744685	58.8772	-1.05285	0.323787	-0.177688
8.1495	57.6768	-1.19373e-125	0.744685	58.8766	-1.06704	-0.0068914	-0.177688
8.15	57.6768	-1.02021e-125	0.744685	58.8761	-1.06059	-0.428658	-0.177688
8.1505	57.6768	-7.45162e-126	0.744685	58.875	-1.06894	-1.22501	-0.177688
8.151	57.6768	-6.36842e-126	0.744685	58.8743	-1.09938	-1.36437	-0.177688
8.1515	57.6768	-5.44268e-126	0.744685	58.8739	-1.07893	-1.2799	-0.177688
8.152	57.6768	-3.97535e-126	0.744685	58.8728	-1.06646	-0.750652	-0.177688
8.1525	57.6768	-3.39748e-126	0.744685	58.8723	-1.06939	-0.397128	-0.177688
8.153	57.6768	-2.90361e-126	0.744685	58.8718	-1.06259	-0.0811975	-0.177688
8.1535	57.6768	-2.1208e-126	0.744685	58.8707	-1.07041	0.321668	-0.177688
8.154	57.6768	-1.81251e-126	0.744685	58.8701	-1.08205	0.251406	-0.177688
8.1545	57.6768	-1.54904e-126	0.744685	58.8696	-1.07341	-0.0179337	-0.177688
8.155	57.6768	-1.32386e-126	0.744685	58.8691	-1.05674	-0.41384	-0.177688
8.1555	57.6768	-9.66954e-127	0.744685	58.868	-1.08996	-1.44403	-0.177688
8.156	57.6768	-8.26394e-127	0.744685	58.8675	-1.06159	-1.64428	-0.177688
8.1565	57.6768	-7.06266e-127	0.744685	58.867	-1.06522	-1.66666	-0.177688
8.157	57.6768	-6.036e-127	0.744685	58.8664	-1.08691	-1.4382	-0.177688
8.1575	57.6768	-4.40871e-127	0.744685	58.8654	-1.0483	-0.767598	-0.177688
8.158	57.6768	-3.76784e-127	0.744685	58.8649	-1.04457	-0.363383	-0.177688
8.1585	57.6768	-3.22014e-127	0.744685	58.8643	-1.05997	0.0635796	-0.177688
8.159	57.6768	-2.352e-127	0.744685	58.8633	-1.04991	0.540781	-0.177688
8.1595	57.6768	-2.0101e-127	0.744685	58.8627	-1.07382	0.502467	-0.177688
8.16	57.6768	-1.7179e-127	0.744685	58.8621	-1.09426	0.178277	-0.177688
8.1605	57.6768	-1.25476e-127	0.744685	58.8611	-1.06431	-0.694769	-0.177688
8.161	57.6768	-1.07236e-127	0.744685	58.8605	-1.06755	-1.10817	-0.177688
8.1615	57.6768	-9.16481e-128	0.744685	58.8599	-1.08889	-1.34486	-0.177688
8.162	57.6768	-6.694e-128	0.744685	58.8589	-1.0631	-1.17538	-0.177688
8.1625	57.6768	-5.72094e-128	0.744685	58.8583	-1.09438	-0.829222	-0.177688
8.163	57.6768	-4.88932e-128	0.744685	58.8578	-1.09325	-0.483347	-0.177688
8.1635	57.6768	-4.17859e-128	0.744685	58.8573	-1.07369	-0.181904	-0.177688
8.164	57.6768	-3.05205e-128	0.744685	58.8562	-1.07057	0.282383	-0.177688
8.1645	57.6768	-2.60839e-128	0.744685	58.8556	-1.08219	0.289606	-0.177688
8.165	57.6768	-2.22923e-128	0.744685	58.8552	-1.06425	0.114104	-0.177688
8.1655	57.6768	-1.62823e-128	0.744685	58.854	-1.10743	-0.846409	-0.177688
8.166	57.6768	-1.39155e-128	0.744685	58.8534	-1.0951	-1.23482	-0.177688
8.1665	57.6768	-1.18927e-128	0.744685	58.853	-1.07528	-1.45934	-0.177688
8.167	57.6768	-8.68643e-129	0.744685	58.8518	-1.09691	-1.32002	-0.177688
8.1675	57.6768	-7.42374e-129	0.744685	58.8514	-1.06753	-1.07212	-0.177688
8.168	57.6768	-6.34459e-129	0.744685	58.8509	-1.06101	-0.729418	-0.177688
8.1685	57.6768	-5.42232e-129	0.744685	58.8502	-1.08331	-0.301929	-0.177688
8.169	57.6768	-3.96047e-129	0.744685	58.8492	-1.07354	0.300293	-0.177688
8.1695	57.6768	-3.38476e-129	0.744685	58.8487	-1.06615	0.419538	-0.177688
8.17	57.6768	-2.89274e-129	0.744685	58.8481	-1.06912	0.349217	-0.177688
8.1705	57.6768	-2.11287e-129	0.744685	58.847	-1.0897	-0.422454	-0.177688
8.171	57.6768	-1.80573e-129	0.744685	58.8465	-1.07996	-0.855792	-0.177688
8.1715	57.6768	-1.54324e-129	0.744685	58.8458	-1.10879	-1.2496	-0.177688
8.172	57.6768	-1.31891e-129	0.744685	58.8453	-1.09627	-1.36381	-0.177688
8.1725	57.6768	-9.63336e-130	0.744685	58.8443	-1.06983	-1.09282	-0.177688
8.173	57.6768	-8.23302e-130	0.744685	58.8437	-1.09085	-0.734748	-0.177688
8.1735	57.6768	-7.03623e-130	0.744685	58.8432	-1.07164	-0.422475	-0.177688
8.174	57.6768	-5.13928e-130	0.744685	58.8421	-1.08631	0.196207	-0.177688
8.1745	57.6768	-4.39222e-130	0.744685	58.8415	-1.10493	0.326543	-0.177688
8.175	57.6768	-3.75375e-130	0.744685	58.841	-1.08368	0.253792	-0.177688
8.1755	57.6768	-2.74175e-130	0.744685	58.84	-1.07652	-0.466643	-0.177688
8.176	57.6768	-2.3432e-130	0.744685	58.8394	-1.08727	-1.01277	-0.177688
8.1765	57.6768	-2.00258e-130	0.744685	58.8389	-1.07788	-1.41929	-0.177688
8.177	57.6768	-1.46269e-130	0.744685	58.8377	-1.10674	-1.6314	-0.177688
8.1775	57.6768	-1.25007e-130	0.744685	58.8372	-1.09452	-1.40631	-0.177688
8.178	57.6768	-1.06835e-130	0.744685	58.8367	-1.07478	-1.08987	-0.177688
8.1785	57.6768	-9.13052e-131	0.744685	58.8362	-1.0672	-0.697564	-0.177688
8.179	57.6768	-6.66896e-131	0.744685	58.8351	-1.08831	0.16452	-0.177688
8.1795	57.6768	-5.69953e-131	0.744685	58.8346	-1.06947	0.422739	-0.177688
8.18	57.6768	-4.87102e-131	0.744685	58.8339	-1.09983	0.560258	-0.177688
8.1805	57.6768	-4.16295e-131	0.744685	58.8333	-1.11648	0.402036	-0.177688
8.181	57.6768	-3.04063e-131	0.744685	58.8323	-1.0792	-0.366625	-0.177688
8.1815	57.6768	-2.59863e-131	0.744685	58.8318	-1.08956	-0.876969	-0.177688
8.182	57.6768	-2.22089e-131	0.744685	58.8312	-1.09842	-1.23811	-0.177688
8.1825	57.6768	-1.62214e-131	0.744685	58.8301	-1.09657	-1.27627	-0.177688
8.183	57.6768	-1.38634e-131	0.744685	58.8295	-1.10441	-1.01977	-0.177688
8.1835	57.6768	-1.18482e-131	0.744685	58.829	-1.10182	-0.693579	-0.177688
8.184	57.6768	-1.01259e-131	0.744685	58.8285	-1.08102	-0.385254	-0.177688
8.1845	57.6768	-7.39596e-132	0.744685	58.8274	-1.09316	0.209744	-0.177688
8.185	57.6768	-6.32085e-132	0.744685	58.8269	-1.0922	0.314318	-0.177688
8.1855	57.6768	-5.40203e-132	0.744685	58.8264	-1.0728	0.241742	-0.177688
8.186	57.6768	-4.61677e-132	0.744685	58.8257	-1.11196	-0.130516	-0.177688
8.1865	57.6768	-3.3721e-132	0.744685	58.8246	-1.10377	-1.04964	-0.177688
8.187	57.6768	-2.88192e-132	0.744685	58.8241	-1.08269	-1.35642	-0.177688
8.1875	57.6768	-2.46299e-132	0.744685	58.8236	-1.09254	-1.51326	-0.177688
8.188	57.6768	-1.79898e-132	0.744685	58.8225	-1.09093	-1.19071	-0.177688
8.1885	57.6768	-1.53747e-132	0.744685	58.8219	-1.0903	-0.845311	-0.177688
8.189	57.6768	-1.31398e-132	0.744685	58.8213	-1.11763	-0.395799	-0.177688
8.1895	57.6768	-9.59732e-133	0.744685	58.8203	-1.08273	0.215042	-0.177688
8.19	57.6768	-8.20221e-133	0.744685	58.8198	-1.08329	0.398521	-0.177688
8.1905	57.6768	-7.00991e-133	0.744685	58.8192	-1.10235	0.379448	-0.177688
8.191	57.6768	-5.99092e-133	0.744685	58.8186	-1.09076	0.154621	-0.177688
8.1915	57.6768	-4.37578e-133	0.744685	58.8175	-1.11751	-0.799177	-0.177688
8.192	57.6768	-3.7397e-133	0.744685	58.8169	-1.13159	-1.20335	-0.177688
8.1925	57.6768	-3.19608e-133	0.744685	58.8164	-1.10647	-1.3526	-0.177688
8.193	57.6768	-2.33443e-133	0.744685	58.8153	-1.09451	-1.12844	-0.177688
8.1935	57.6768	-1.99509e-133	0.744685	58.8147	-1.10265	-0.800196	-0.177688
8.194	57.6768	-1.70507e-133	0.744685	58.8142	-1.09102	-0.468757	-0.177688
8.1945	57.6768	-1.24539e-133	0.744685	58.813	-1.11769	0.193493	-0.177688
8.195	57.6768	-1.06435e-133	0.744685	58.8125	-1.11317	0.323073	-0.177688
8.1955	57.6768	-9.09636e-134	0.744685	58.812	-1.09072	0.275526	-0.177688
8.196	57.6768	-7.77408e-134	0.744685	58.8114	-1.09941	-0.00802259	-0.177688
8.1965	57.6768	-5.67821e-134	0.744685	58.8103	-1.11048	-1.03531	-0.177688
8.197	57.6768	-4.8528e-134	0.744685	58.8098	-1.09771	-1.43516	-0.177688
8.1975	57.6768	-4.14738e-134	0.744685	58.8091	-1.12396	-1.67828	-0.177688
8.198	57.6768	-3.02926e-134	0.744685	58.8081	-1.0953	-1.41037	-0.177688
8.1985	57.6768	-2.58891e-134	0.744685	58.8076	-1.08474	-1.0717	-0.177688
8.199	57.6768	-2.21258e-134	0.744685	58.807	-1.10359	-0.601861	-0.177688
8.1995	57.6768	-1.61607e-134	0.744685	58.806	-1.08971	0.180247	-0.177688
8.2	57.6768	-1.38115e-134	0.744685	58.8054	-1.09854	0.469556	-0.177688
8.2005	57.6768	-1.18038e-134	0.744685	58.8047	-1.12468	0.552383	-0.177688
8.201	57.6768	-1.0088e-134	0.744685	58.8043	-1.10056	0.405566	-0.177688
8.2015	57.6768	-7.36829e-135	0.744685	58.8031	-1.10743	-0.478858	-0.177688
8.202	57.6768	-6.2972e-135	0.744685	58.8025	-1.12298	-0.99264	-0.177688
8.2025	57.6768	-5.38182e-135	0.744685	58.8021	-1.0991	-1.26153	-0.177688
8.203	57.6768	-3.93089e-135	0.744685	58.8008	-1.14877	-1.18162	-0.177688
8.2035	57.6768	-3.35948e-135	0.744685	58.8003	-1.11185	-0.951943	-0.177688
8.204	57.6768	-2.87114e-135	0.744685	58.7998	-1.09889	-0.6368	-0.177688
8.2045	57.6768	-2.45378e-135	0.744685	58.7993	-1.0971	-0.288693	-0.177688
8.205	57.6768	-1.79224e-135	0.744685	58.7982	-1.1022	0.256561	-0.177688
8.2055	57.6768	-1.53172e-135	0.744685	58.7976	-1.09993	0.309329	-0.177688
8.206	57.6768	-1.30906e-135	0.744685	58.797	-1.12586	0.104493	-0.177688
8.2065	57.6768	-9.56141e-136	0.744685	58.7959	-1.10462	-0.72277	-0.177688
8.207	57.6768	-8.17152e-136	0.744685	58.7954	-1.102	-1.16175	-0.177688
8.2075	57.6768	-6.98368e-136	0.744685	58.7948	-1.11834	-1.46442	-0.177688
8.208	57.6768	-5.1009e-136	0.744685	58.7937	-1.10977	-1.34121	-0.177688
8.2085	57.6768	-4.35941e-136	0.744685	58.7932	-1.09711	-1.06101	-0.177688
8.209	57.6768	-3.72571e-136	0.744685	58.7925	-1.13274	-0.604113	-0.177688
8.2095	57.6768	-3.18413e-136	0.744685	58.792	-1.10745	-0.267791	-0.177688
8.21	57.6768	-2.32569e-136	0.744685	58.7909	-1.10317	0.329678	-0.177688
8.2105	57.6768	-1.98762e-136	0.744685	58.7903	-1.11934	0.420568	-0.177688
8.211	57.6768	-1.69869e-136	0.744685	58.7898	-1.10528	0.293138	-0.177688
8.2115	57.6768	-1.24073e-136	0.744685	58.7885	-1.15463	-0.660063	-0.177688
8.212	57.6768	-1.06037e-136	0.744685	58.7881	-1.12616	-1.03213	-0.177688
8.2125	57.6768	-9.06233e-137	0.744685	58.7875	-1.11111	-1.29179	-0.177688
8.213	57.6768	-7.74499e-137	0.744685	58.787	-1.10755	-1.3611	-0.177688
8.2135	57.6768	-5.65696e-137	0.744685	58.7859	-1.10848	-0.941256	-0.177688
8.214	57.6768	-4.83464e-137	0.744685	58.7853	-1.1053	-0.598879	-0.177688
8.2145	57.6768	-4.13186e-137	0.744685	58.7847	-1.13045	-0.188563	-0.177688
8.215	57.6768	-3.01792e-137	0.744685	58.7836	-1.11727	0.295604	-0.177688
8.2155	57.6768	-2.57922e-137	0.744685	58.7831	-1.10351	0.311421	-0.177688
8.216	57.6768	-2.2043e-137	0.744685	58.7825	-1.11963	0.0796606	-0.177688
8.2165	57.6768	-1.61003e-137	0.744685	58.7814	-1.11072	-0.85038	-0.177688
8.217	57.6768	-1.37599e-137	0.744685	58.7808	-1.12579	-1.36669	-0.177688
8.2175	57.6768	-1.17597e-137	0.744685	58.7802	-1.14796	-1.66179	-0.177688
8.218	57.6768	-8.58929e-138	0.744685	58.7791	-1.11553	-1.46673	-0.177688
8.2185	57.6768	-7.34072e-138	0.744685	58.7786	-1.11132	-1.12326	-0.177688
8.219	57.6768	-6.27364e-138	0.744685	58.778	-1.11701	-0.683514	-0.177688
8.2195	57.6768	-5.36168e-138	0.744685	58.7775	-1.1033	-0.280559	-0.177688
8.22	57.6768	-3.91619e-138	0.744685	58.7762	-1.15183	0.488542	-0.177688
8.2205	57.6768	-3.34691e-138	0.744685	58.7758	-1.12376	0.559827	-0.177688
8.221	57.6768	-2.86039e-138	0.744685	58.7752	-1.10907	0.438771	-0.177688
8.2215	57.6768	-2.44459e-138	0.744685	58.7747	-1.11509	0.0711647	-0.177688
8.222	57.6768	-1.78554e-138	0.744685	58.7735	-1.11399	-0.915951	-0.177688
8.2225	57.6768	-1.52599e-138	0.744685	58.773	-1.11929	-1.25873	-0.177688
8.223	57.6768	-1.30416e-138	0.744685	58.7723	-1.14241	-1.35776	-0.177688
8.2235	57.6768	-9.52563e-139	0.744685	58.7713	-1.11806	-0.974269	-0.177688
8.224	57.6768	-8.14095e-139	0.744685	58.7708	-1.1042	-0.661841	-0.177688
8.2245	57.6768	-6.95755e-139	0.744685	58.7702	-1.12022	-0.273191	-0.177688
8.225	57.6768	-5.94617e-139	0.744685	58.7696	-1.11532	0.0381334	-0.177688
8.2255	57.6768	-4.3431e-139	0.744685	58.7684	-1.13409	0.298734	-0.177688
8.226	57.6768	-3.71177e-139	0.744685	58.7678	-1.14577	0.0723554	-0.177688
8.2265	57.6768	-3.17221e-139	0.744685	58.7673	-1.12787	-0.297139	-0.177688
8.227	57.6768	-2.31699e-139	0.744685	58.7662	-1.13532	-1.24151	-0.177688
8.2275	57.6768	-1.98018e-139	0.744685	58.7656	-1.12823	-1.47904	-0.177688
8.228	57.6768	-1.69234e-139	0.744685	58.765	-1.14076	-1.48307	-0.177688
8.2285	57.6768	-1.44633e-139	0.744685	58.7645	-1.12359	-1.29962	-0.177688
8.229	57.6768	-1.05641e-139	0.744685	58.7634	-1.11885	-0.586496	-0.177688
8.2295	57.6768	-9.02842e-140	0.744685	58.7628	-1.11416	-0.207592	-0.177688
8.23	57.6768	-7.71601e-140	0.744685	58.7623	-1.11944	0.14374	-0.177688
8.2305	57.6768	-5.6358e-140	0.744685	58.7612	-1.10923	0.416049	-0.177688
8.231	57.6768	-4.81655e-140	0.744685	58.7606	-1.12451	0.21821	-0.177688
8.2315	57.6768	-4.1164e-140	0.744685	58.7599	-1.15616	-0.26598	-0.177688
8.232	57.6768	-3.00663e-140	0.744685	58.7588	-1.1374	-1.12766	-0.177688
8.2325	57.6768	-2.56957e-140	0.744685	58.7583	-1.12072	-1.33342	-0.177688
8.233	57.6768	-2.19605e-140	0.744685	58.7577	-1.13434	-1.33029	-0.177688
8.2335	57.6768	-1.87682e-140	0.744685	58.7572	-1.12739	-1.13534	-0.177688
8.234	57.6768	-1.37084e-140	0.744685	58.756	-1.14426	-0.415553	-0.177688
8.2345	57.6768	-1.17157e-140	0.744685	58.7554	-1.13588	-0.0791605	-0.177688
8.235	57.6768	-1.00126e-140	0.744685	58.7549	-1.11942	0.175298	-0.177688
8.2355	57.6768	-7.31325e-141	0.744685	58.7537	-1.14773	0.226821	-0.177688
8.236	57.6768	-6.25017e-141	0.744685	58.7532	-1.12025	-0.043252	-0.177688
8.2365	57.6768	-5.34162e-141	0.744685	58.7527	-1.10607	-0.476629	-0.177688
8.237	57.6768	-4.56514e-141	0.744685	58.752	-1.14969	-1.13552	-0.177688
8.2375	57.6768	-3.33439e-141	0.744685	58.7509	-1.13132	-1.68308	-0.177688
8.238	57.6768	-2.84969e-141	0.744685	58.7504	-1.12482	-1.60827	-0.177688
8.2385	57.6768	-2.43545e-141	0.744685	58.7498	-1.12855	-1.32285	-0.177688
8.239	57.6768	-1.77886e-141	0.744685	58.7487	-1.11588	-0.511716	-0.177688
8.2395	57.6768	-1.52028e-141	0.744685	58.7481	-1.1302	-0.0463251	-0.177688
8.24	57.6768	-1.29928e-141	0.744685	58.7475	-1.14244	0.337501	-0.177688
8.2405	57.6768	-1.11041e-141	0.744685	58.747	-1.13432	0.535629	-0.177688
8.241	57.6768	-8.11049e-142	0.744685	58.7458	-1.13209	0.265345	-0.177688
8.2415	57.6768	-6.93152e-142	0.744685	58.7452	-1.14405	-0.22866	-0.177688
8.242	57.6768	-5.0628e-142	0.744685	58.7441	-1.14849	-1.16537	-0.177688
8.2425	57.6768	-4.32685e-142	0.744685	58.7435	-1.15807	-1.35715	-0.177688
8.243	57.6768	-3.69788e-142	0.744685	58.743	-1.13839	-1.3101	-0.177688
8.2435	57.6768	-3.16034e-142	0.744685	58.7425	-1.12156	-1.11397	-0.177688
8.244	57.6768	-2.30832e-142	0.744685	58.7413	-1.14	-0.398874	-0.177688
8.2445	57.6768	-1.97278e-142	0.744685	58.7408	-1.12294	-0.0862725	-0.177688
8.245	57.6768	-1.68601e-142	0.744685	58.7402	-1.12695	0.190649	-0.177688
8.2455	57.6768	-1.23146e-142	0.744685	58.7389	-1.15711	0.175403	-0.177688
8.246	57.6768	-1.05245e-142	0.744685	58.7385	-1.12828	-0.114605	-0.177688
8.2465	57.6768	-8.99464e-143	0.744685	58.7379	-1.13151	-0.596776	-0.177688
8.247	57.6768	-7.68714e-143	0.744685	58.7372	-1.15285	-1.12909	-0.177688
8.2475	57.6768	-5.61471e-143	0.744685	58.7362	-1.11775	-1.51511	-0.177688
8.248	57.6768	-4.79853e-143	0.744685	58.7355	-1.15038	-1.3614	-0.177688
8.2485	57.6768	-4.101e-143	0.744685	58.735	-1.15039	-1.04982	-0.177688
8.249	57.6768	-2.99538e-143	0.744685	58.7339	-1.13454	-0.299482	-0.177688
8.2495	57.6768	-2.55996e-143	0.744685	58.7333	-1.12757	0.0507501	-0.177688
8.25	57.6768	-2.18783e-143	0.744685	58.7328	-1.12161	0.313499	-0.177688
8.2505	57.6768	-1.8698e-143	0.744685	58.7322	-1.1258	0.422911	-0.177688
8.251	57.6768	-1.36571e-143	0.744685	58.7309	-1.16557	-0.153547	-0.177688
8.2515	57.6768	-1.16718e-143	0.744685	58.7304	-1.1448	-0.59286	-0.177688
8.252	57.6768	-9.97517e-144	0.744685	58.7299	-1.13633	-1.02256	-0.177688
8.2525	57.6768	-7.28589e-144	0.744685	58.7287	-1.14015	-1.35312	-0.177688
8.253	57.6768	-6.22678e-144	0.744685	58.7282	-1.13236	-1.19698	-0.177688
8.2535	57.6768	-5.32163e-144	0.744685	58.7276	-1.15358	-0.853331	-0.177688
8.254	57.6768	-3.88694e-144	0.744685	58.7264	-1.15139	-0.12043	-0.177688
8.2545	57.6768	-3.32191e-144	0.744685	58.7259	-1.12339	0.131419	-0.177688
8.255	57.6768	-2.83903e-144	0.744685	58.7253	-1.13662	0.314416	-0.177688
8.2555	57.6768	-2.07363e-144	0.744685	58.7242	-1.14036	-0.0154442	-0.177688
8.256	57.6768	-1.7722e-144	0.744685	58.7236	-1.14183	-0.500022	-0.177688
8.2565	57.6768	-1.51459e-144	0.744685	58.7229	-1.17096	-1.12941	-0.177688
8.257	57.6768	-1.29442e-144	0.744685	58.7224	-1.1494	-1.49814	-0.177688
8.2575	57.6768	-9.45449e-145	0.744685	58.7213	-1.1431	-1.61063	-0.177688
8.258	57.6768	-8.08014e-145	0.744685	58.7207	-1.14418	-1.32731	-0.177688
8.2585	57.6768	-6.90558e-145	0.744685	58.7202	-1.1358	-0.943985	-0.177688
8.259	57.6768	-5.04386e-145	0.744685	58.7189	-1.16763	0.0168547	-0.177688
8.2595	57.6768	-4.31066e-145	0.744685	58.7184	-1.14656	0.333824	-0.177688
8.26	57.6768	-3.68405e-145	0.744685	58.7179	-1.13784	0.534251	-0.177688
8.2605	57.6768	-3.14852e-145	0.744685	58.7173	-1.13039	0.528902	-0.177688
8.261	57.6768	-2.29969e-145	0.744685	58.7161	-1.14763	-0.251484	-0.177688
8.2615	57.6768	-1.96539e-145	0.744685	58.7156	-1.12947	-0.719645	-0.177688
8.262	57.6768	-1.6797e-145	0.744685	58.7149	-1.1604	-1.19498	-0.177688
8.2625	57.6768	-1.22686e-145	0.744685	58.7138	-1.14049	-1.30356	-0.177688
8.263	57.6768	-1.04851e-145	0.744685	58.7133	-1.14194	-1.06904	-0.177688
8.2635	57.6768	-8.96098e-146	0.744685	58.7127	-1.15248	-0.711636	-0.177688
8.264	57.6768	-6.54513e-146	0.744685	58.7115	-1.17322	0.0309156	-0.177688
8.2645	57.6768	-5.5937e-146	0.744685	58.7109	-1.16992	0.259362	-0.177688
8.265	57.6768	-4.78058e-146	0.744685	58.7104	-1.14851	0.311021	-0.177688
8.2655	57.6768	-3.49175e-146	0.744685	58.7093	-1.13316	-0.182263	-0.177688
8.266	57.6768	-2.98417e-146	0.744685	58.7086	-1.16355	-0.760225	-0.177688
8.2665	57.6768	-2.55038e-146	0.744685	58.7081	-1.14307	-1.16912	-0.177688
8.267	57.6768	-1.86281e-146	0.744685	58.7068	-1.19153	-1.47183	-0.177688
8.2675	57.6768	-1.59202e-146	0.744685	58.7063	-1.15769	-1.29089	-0.177688
8.268	57.6768	-1.3606e-146	0.744685	58.7058	-1.13806	-0.992827	-0.177688
8.2685	57.6768	-9.93785e-147	0.744685	58.7046	-1.15999	-0.153229	-0.177688
8.269	57.6768	-8.49324e-147	0.744685	58.7041	-1.13074	0.136189	-0.177688
8.2695	57.6768	-7.25863e-147	0.744685	58.7035	-1.13361	0.371103	-0.177688
8.27	57.6768	-5.30172e-147	0.744685	58.7023	-1.16198	0.152444	-0.177688
8.2705	57.6768	-4.53104e-147	0.744685	58.7018	-1.14173	-0.226984	-0.177688
8.271	57.6768	-3.87239e-147	0.744685	58.7012	-1.143	-0.723119	-0.177688
8.2715	57.6768	-3.30949e-147	0.744685	58.7005	-1.17196	-1.18929	-0.177688
8.272	57.6768	-2.82841e-147	0.744685	58.7	-1.15026	-1.35307	-0.177688
8.2725	57.6768	-2.06588e-147	0.744685	58.6988	-1.1689	-1.04401	-0.177688
8.273	57.6768	-1.76557e-147	0.744685	58.6982	-1.17551	-0.675206	-0.177688
8.2735	57.6768	-1.50892e-147	0.744685	58.6977	-1.144	-0.362726	-0.177688
8.274	57.6768	-1.10212e-147	0.744685	58.6965	-1.15504	0.249762	-0.177688
8.2745	57.6768	-9.41911e-148	0.744685	58.696	-1.14509	0.32577	-0.177688
8.275	57.6768	-8.04991e-148	0.744685	58.6953	-1.16446	0.145742	-0.177688
8.2755	57.6768	-6.87975e-148	0.744685	58.6948	-1.16242	-0.261351	-0.177688
8.276	57.6768	-5.02498e-148	0.744685	58.6936	-1.15786	-1.30484	-0.177688
8.2765	57.6768	-4.29453e-148	0.744685	58.6931	-1.14749	-1.61121	-0.177688
8.277	57.6768	-3.67026e-148	0.744685	58.6925	-1.15722	-1.67345	-0.177688
8.2775	57.6768	-2.68077e-148	0.744685	58.6914	-1.13817	-1.16117	-0.177688
8.278	57.6768	-2.29108e-148	0.744685	58.6907	-1.15854	-0.675079	-0.177688
8.2785	57.6768	-1.95804e-148	0.744685	58.6901	-1.16666	-0.199	-0.177688
8.279	57.6768	-1.43016e-148	0.744685	58.689	-1.15436	0.470802	-0.177688
8.2795	57.6768	-1.22226e-148	0.744685	58.6884	-1.1538	0.557775	-0.177688
8.28	57.6768	-1.04459e-148	0.744685	58.6879	-1.15332	0.387542	-0.177688
8.2805	57.6768	-8.92746e-149	0.744685	58.6873	-1.14361	0.00971897	-0.177688
8.281	57.6768	-6.52064e-149	0.744685	58.686	-1.18922	-1.10164	-0.177688
8.2815	57.6768	-5.57277e-149	0.744685	58.6855	-1.15572	-1.31526	-0.177688
8.282	57.6768	-4.76269e-149	0.744685	58.685	-1.14567	-1.35001	-0.177688
8.2825	57.6768	-3.47868e-149	0.744685	58.6838	-1.15355	-0.855216	-0.177688
8.283	57.6768	-2.97301e-149	0.744685	58.6833	-1.14382	-0.510854	-0.177688
8.2835	57.6768	-2.54084e-149	0.744685	58.6826	-1.16337	-0.112754	-0.177688
8.284	57.6768	-1.85584e-149	0.744685	58.6815	-1.15719	0.311349	-0.177688
8.2845	57.6768	-1.58606e-149	0.744685	58.681	-1.13764	0.252901	-0.177688
8.285	57.6768	-1.35551e-149	0.744685	58.6803	-1.15809	-0.0808865	-0.177688
8.2855	57.6768	-1.15847e-149	0.744685	58.6797	-1.16627	-0.584146	-0.177688
8.286	57.6768	-8.46146e-150	0.744685	58.6785	-1.17401	-1.42382	-0.177688
8.2865	57.6768	-7.23147e-150	0.744685	58.6779	-1.18917	-1.50692	-0.177688
8.287	57.6768	-5.28189e-150	0.744685	58.6769	-1.14428	-1.09846	-0.177688
8.2875	57.6768	-4.51409e-150	0.744685	58.6762	-1.16376	-0.669432	-0.177688
8.288	57.6768	-3.8579e-150	0.744685	58.6757	-1.16183	-0.265364	-0.177688
8.2885	57.6768	-3.2971e-150	0.744685	58.6751	-1.15089	0.0793848	-0.177688
8.289	57.6768	-2.40821e-150	0.744685	58.6738	-1.1866	0.406472	-0.177688
8.2895	57.6768	-2.05815e-150	0.744685	58.6733	-1.16277	0.229615	-0.177688
8.29	57.6768	-1.75897e-150	0.744685	58.6728	-1.15169	-0.142017	-0.177688
8.2905	57.6768	-1.28475e-150	0.744685	58.6715	-1.18583	-1.15176	-0.177688
8.291	57.6768	-1.098e-150	0.744685	58.671	-1.15282	-1.33568	-0.177688
8.2915	57.6768	-9.38387e-151	0.744685	58.6704	-1.17106	-1.3207	-0.177688
8.292	57.6768	-8.01979e-151	0.744685	58.6697	-1.18665	-1.06499	-0.177688
8.2925	57.6768	-5.85768e-151	0.744685	58.6687	-1.15173	-0.408638	-0.177688
8.293	57.6768	-5.00618e-151	0.744685	58.6681	-1.17013	-0.019475	-0.177688
8.2935	57.6768	-4.27846e-151	0.744685	58.6675	-1.16727	0.237517	-0.177688
8.294	57.6768	-3.125e-151	0.744685	58.6663	-1.16545	0.180986	-0.177688
8.2945	57.6768	-2.67074e-151	0.744685	58.6657	-1.19115	-0.282934	-0.177688
8.295	57.6768	-2.28251e-151	0.744685	58.6651	-1.16665	-0.762033	-0.177688
8.2955	57.6768	-1.95072e-151	0.744685	58.6646	-1.1643	-1.27504	-0.177688
8.296	57.6768	-1.42481e-151	0.744685	58.6633	-1.18575	-1.6641	-0.177688
8.2965	57.6768	-1.21769e-151	0.744685	58.6628	-1.15275	-1.49737	-0.177688
8.297	57.6768	-1.04068e-151	0.744685	58.6622	-1.16171	-1.12071	-0.177688
8.2975	57.6768	-7.60118e-152	0.744685	58.6611	-1.15599	-0.228735	-0.177688
8.298	57.6768	-6.49624e-152	0.744685	58.6605	-1.14589	0.157716	-0.177688
8.2985	57.6768	-4.74487e-152	0.744685	58.6594	-1.15372	0.558217	-0.177688
8.299	57.6768	-4.05514e-152	0.744685	58.6588	-1.15325	0.391221	-0.177688
